t,Q_total,cs_mean,rebound_mean,profit_total,profit_ratio_demarketers,profit_ratio_conventional,prop_rate,d_mean,r_mean,n_alive
76,717.7651860162921,0.7560347105962538,0.0,255.166229189981,5.541324518955189,2.197478234252006,0.625,0.3186176,0.3641344000000001,8
77,717.075034508367,0.7568701493200569,0.0,255.21372024699147,5.568195453466213,2.1892740268705713,0.625,0.3186176,0.3641344000000001,8
78,716.4342227807451,0.7576453424677108,0.0,255.26579864701188,5.59380514155574,2.181562947975355,0.625,0.3186176,0.3641344000000001,8
79,715.8399183586032,0.7583654691423645,0.0,255.32208212619838,5.618212261322961,2.1743193790159054,0.625,0.3186176,0.3641344000000001,8
80,715.2879127207309,0.7590343267728895,0.0,255.38190969571002,5.641472122081053,2.1675144063589467,0.625,0.3186176,0.3641344000000001,8
81,714.7752912611472,0.7596554095004083,0.0,255.44484247645696,5.6636379624123006,2.161123327229933,0.625,0.3186176,0.3641344000000001,8
82,714.2993763832014,0.7602324049253408,0.0,255.5104777421274,5.684760646131655,2.1551228034935384,0.625,0.3186176,0.3641344000000001,8
83,713.8572970414982,0.7607684556750525,0.0,255.57836595701608,5.704888553102103,2.149489583032542,0.625,0.3186176,0.3641344000000001,8
84,713.4466344308241,0.7612664790789321,0.0,255.64813306297344,5.724067970421245,2.1442023076970966,0.625,0.3186176,0.3641344000000001,8
85,713.0651440713498,0.7617328587156253,0.0,255.71943226413705,5.742343081942055,2.1392407525476966,0.625,0.3217536,0.36771840000000006,8
86,708.3847612032412,0.7622207343565812,0.0,259.15981370480506,5.767686258596693,2.185325791989422,0.625,0.3217536,0.36771840000000006,8
87,708.014385552409,0.7626731884203207,0.0,259.3067137868512,5.786250410102819,2.181466223892563,0.625,0.3217536,0.36771840000000006,8
88,707.6707216496441,0.7631375907370391,0.0,259.44894425768547,5.803937430296241,2.1778250158715315,0.625,0.32600512,0.37257728,8
89,703.1891942436806,0.7636467132351517,0.0,263.6335642382311,5.82722368293005,2.236392465731035,0.625,0.32600512,0.37257728,8
90,702.8053787407786,0.7641195405967873,0.0,263.7642765753749,5.844884833038114,2.23257730954926,0.625,0.32600512,0.37257728,8
91,702.4489570582289,0.7645586715269738,0.0,263.89058682015366,5.861711121065484,2.2289706640844686,0.625,0.32600512,0.37257728,8
92,702.1179634233041,0.7649665175655563,0.0,264.0126975476826,5.877741626146355,2.225562713934282,0.625,0.32600512,0.37257728,8
93,701.8105742431882,0.7653452606135595,0.0,264.1307922569531,5.893013633151737,2.2223439394124047,0.625,0.32600512,0.37257728,8
94,701.525143777574,0.766032562563405,0.0,264.24504701653285,5.907562736621488,2.219305266498176,0.75,0.35019712,0.40022528,8
95,682.8114441262638,0.7671222745246773,0.0,285.05753693813597,5.942931121388456,2.53741021963991,0.75,0.35019712,0.40022528,8
96,682.0135056743229,0.7681337047439023,0.0,284.9405302387537,5.961481263326222,2.529372190330725,0.75,0.35019712,0.40022528,8
97,681.2730313754776,0.7690725078721343,0.0,284.8279414998518,5.979148710053828,2.5216984209236775,0.75,0.35019712,0.40022528,8
98,680.5858506232206,0.7699439269444367,0.0,284.7200763333218,5.995974948777128,2.514379926540173,0.75,0.35019712,0.40022528,8
99,679.9480991032283,0.7707517236053473,0.0,284.6171532526446,6.011999583622398,2.507406969416168,0.75,0.35019712,0.40022528,8
100,679.356934738913,0.7715005858386539,0.0,284.51946817964625,6.0272608983589375,2.5007714788900564,0.75,0.35019712,0.40022528,8
101,678.8091013240312,0.7721955524865456,0.0,284.4271302713608,6.041795091808892,2.494463118913052,0.75,0.35019712,0.40022528,8
102,678.3008268212919,0.7728645113575282,0.0,284.34003817898025,6.055636217657164,2.4884689317981477,0.75,0.35163071999999995,0.40186368000000006,8
103,676.8160549993836,0.7735087977089606,0.0,285.4349785782932,6.0698578323031995,2.501084064314993,0.75,0.35163071999999995,0.40186368000000006,8
104,676.3456960663177,0.7741294085831039,0.0,285.34299802127197,6.082666463618943,2.4953565560160365,0.75,0.35839104,0.40958976,8
105,667.4051778250296,0.7748438473342166,0.0,292.2343871285394,6.109877021370327,2.5955203341650677,0.75,0.35839104,0.40958976,8
106,666.893624468247,0.7755063307083013,0.0,292.2515051261446,6.125207518404842,2.5906815022784113,0.75,0.35839104,0.40958976,8
107,666.4192309698218,0.7761211042288703,0.0,292.2665115136461,6.139801786460637,2.586054609362242,0.75,0.35839104,0.40958976,8
108,665.9790584158911,0.7766916198514597,0.0,292.27981882960614,6.153694914458134,2.5816344981720203,0.75,0.35839104,0.40958976,8
109,665.5706233120804,0.7772210781916307,0.0,292.29181875531845,6.166920472158921,2.5774161872452903,0.75,0.35839104,0.40958976,8
110,665.1916239955681,0.7777124469873358,0.0,292.30284293455225,6.1795104417643225,2.5733942726641437,0.75,0.35839104,0.40958976,8
111,664.8399271427054,0.7781683192553469,0.0,292.31317031811693,6.191495289992208,2.5695630204467563,0.75,0.35839104,0.40958976,8
112,664.5136581655331,0.7785913087946804,0.0,292.3230552891069,6.2029041099269735,2.5659167650714307,0.75,0.35839104,0.40958976,8
113,664.210945195355,0.7789838912704751,0.0,292.33268475807273,6.213764530286448,2.5624492596455144,0.75,0.35839104,0.40958976,8
114,663.9300188546204,0.7793480301286699,0.0,292.34220283785567,6.224102834684228,2.5591540272669095,0.75,0.35839104,0.40958976,8
115,663.6696075160693,0.7796858384813455,0.0,292.35179975127835,6.233944304716636,2.556025655918925,0.75,0.35839104,0.40958976,8
116,663.4280634816016,0.7799992184390323,0.0,292.36154394736934,6.243312727071386,2.553057301676859,0.75,0.35839104,0.40958976,8
117,663.2040172346037,0.7802899655774889,0.0,292.37151203309776,6.252230836797268,2.5502426004721253,0.75,0.35839104,0.40958976,8
118,662.9961860583451,0.7805598206486694,0.0,292.38175813727787,6.260720270494675,2.547575198089078,0.75,0.35839104,0.40958976,8
119,662.8033043232044,0.7808102904007007,0.0,292.39230340493566,6.268801571659262,2.545048581861207,0.75,0.35839104,0.40958976,8
