t,Q_total,cs_mean,rebound_mean,profit_total,profit_ratio_demarketers,profit_ratio_conventional,prop_rate,d_mean,r_mean,n_alive
60,1813.637007449497,0.2150793790714975,0.5390099452874296,232.41881342818652,1.293832178494064,1.1367836970104952,0.25,0.08494079999999998,0.07280640000000001,8
61,1813.845453000094,0.21479786453270544,0.5388544713108796,233.0449718953622,1.3071346019259995,1.1365740621100984,0.25,0.08494079999999998,0.07280640000000001,8
62,1814.0388943178864,0.21449271209490997,0.5386638897188103,233.62088301860132,1.319338097454397,1.1363917325217776,0.25,0.08171519999999999,0.07004160000000001,8
63,1815.363466613261,0.21419712361374768,0.5384766608319779,232.3269221308224,1.3111153838065126,1.1304026651295784,0.25,0.08171519999999999,0.07004160000000001,8
64,1815.5458650513472,0.21392595931559208,0.5383080336999757,232.9105003398892,1.323386568351891,1.1302495000992208,0.25,0.08171519999999999,0.07004160000000001,8
65,1815.7155884442052,0.2136771975723901,0.5381561580446377,233.44688251204417,1.334638364595655,1.130117713447597,0.25,0.08171519999999999,0.07004160000000001,8
66,1815.8734538656852,0.21344898432573897,0.5380193678098397,233.93987662808297,1.3449556447336113,1.130004705764522,0.25,0.08171519999999999,0.07004160000000001,8
67,1816.02023281574,0.21323961918704787,0.5378961628044803,234.39298427254738,1.3544161969375352,1.1299081718161224,0.25,0.08171519999999999,0.07004160000000001,8
68,1816.156652940791,0.21304754269007634,0.5377851921759452,234.80942521024116,1.3630913182936935,1.1298260687091566,0.25,0.08171519999999999,0.07004160000000001,8
69,1816.2833997932962,0.21287132460057676,0.5376852395314193,235.19215999761792,1.3710463579574785,1.1297565873918263,0.25,0.08171519999999999,0.07004160000000001,8
70,1816.401118613057,0.21270965319558846,0.5375952095426405,235.54391078581702,1.3783412147184255,1.1296981271507096,0.25,0.08171519999999999,0.07004160000000001,8
71,1816.510416114955,0.2125613254321256,0.5375141158860981,235.86718045960123,1.3850307928151988,1.1296492727971912,0.25,0.08171519999999999,0.07004160000000001,8
72,1816.6118622698993,0.21242523793160542,0.5374410703854593,236.16427024494556,1.3911654195155903,1.1296087742673324,0.25,0.08171519999999999,0.07004160000000001,8
73,1816.705992067632,0.21230037871243493,0.5373752732362935,236.43729590743524,1.3967912276794392,1.129575528386704,0.25,0.08171519999999999,0.07004160000000001,8
74,1816.7933072518254,0.212185819608745,0.5373160042051431,236.6882026539049,1.401950506250684,1.1295485625766597,0.25,0.08171519999999999,0.07004160000000001,8
75,1816.8742780194646,0.21208070931838363,0.5372626147057584,236.91877884078676,1.4066820213758664,1.1295270203010153,0.25,0.08744959999999999,0.0749568,8
76,1806.8283278646213,0.2120186076733365,0.5372523940264311,245.99339212596465,1.4248481442189722,1.1846953816890635,0.25,0.08744959999999999,0.0749568,8
77,1806.8895604830686,0.21196160336412556,0.5372431698466339,246.19484486564932,1.4301982081321567,1.1842711691873877,0.25,0.08744959999999999,0.0749568,8
78,1806.9459034738347,0.21190927707001275,0.5372348446052748,246.38071104517846,1.4351036661121999,1.183890000745511,0.25,0.08744959999999999,0.0749568,8
79,1806.997744964271,0.21186124406440823,0.5372273303267866,246.55217593225646,1.439601508133176,1.1835475430232103,0.25,0.08744959999999999,0.0749568,8
80,1807.0454425238372,0.21181715134983353,0.5372205476764883,246.71033683350515,1.443725643097649,1.1832398962566553,0.25,0.08744959999999999,0.0749568,8
81,1807.0893255432607,0.21177667503140862,0.537214425109279,246.85620939043102,1.447507155783526,1.1829635510864867,0.25,0.08744959999999999,0.0749568,8
82,1807.129697431231,0.2117395179088606,0.5372088981024217,246.99073345007346,1.4509745423362985,1.182715349667934,0.25,0.08744959999999999,0.0749568,8
83,1807.1668376423572,0.21170540726874765,0.5372039084640926,247.1147785362018,1.4541539261003424,1.1824924506395984,0.25,0.08744959999999999,0.0749568,8
84,1807.2010035490966,0.21167409286013752,0.5371994037101963,247.22914894569635,1.4570692554328113,1.1822922975692662,0.25,0.08744959999999999,0.0749568,8
85,1807.2324321694325,0.21164534503839877,0.5371953365026925,247.3345884935331,1.459742485006068,1.1821125905327758,0.25,0.08744959999999999,0.0749568,8
86,1807.2613417612015,0.21161895306305525,0.5371916637206834,247.4317849285917,1.4621937419785627,1.181951260515876,0.25,0.08744959999999999,0.0749568,8
87,1807.2879329773739,0.21159472353684117,0.537188328346133,247.52137398727675,1.4644414781151944,1.1818064460560258,0.25,0.08744959999999999,0.0749568,8
88,1807.3123770283253,0.21157247897417353,0.5371853165222689,247.60394095270823,1.4665026016992744,1.181676459791137,0.25,0.08859647999999999,0.07593984000000001,8
89,1804.9708313636866,0.21155605890814036,0.5371870071225933,249.6540804191941,1.4715109448160977,1.193838697561967,0.25,0.08859647999999999,0.07593984000000001,8
90,1804.9905579184037,0.21154097867725954,0.5371885218843829,249.7434235766487,1.4735521314236673,1.193761073922162,0.25,0.08974336,0.07692288,8
91,1802.626658193324,0.21153116086919313,0.5371943224382171,251.80759524669173,1.4785653191049637,1.2060163679711895,0.25,0.08974336,0.07692288,8
92,1802.642298225168,0.21152213763629377,0.5371995388682798,251.90342171437277,1.4805915112269252,1.205987483472521,0.25,0.08974336,0.07692288,8
93,1802.6565861200443,0.21151384458438133,0.5372042299172961,251.99139002942775,1.4824489696326153,1.2059618269110624,0.25,0.08974336,0.07692288,8
94,1802.6696397390956,0.21154146813021793,0.5372471860766288,252.07214308210052,1.484151756824983,1.2059390481764292,0.25,0.09891839999999999,0.08478720000000001,8
95,1788.2242323396124,0.21164024831895534,0.5373666177322427,265.5674805030248,1.506985546455887,1.2893768407284598,0.25,0.09891839999999999,0.08478720000000001,8
96,1788.2102411521182,0.21173080161975644,0.5374741458009288,265.56887047907526,1.5105353059365614,1.2882029653261213,0.25,0.09891839999999999,0.08478720000000001,8
97,1788.1959287031398,0.21181381405617253,0.5375708758513429,265.5718843984007,1.5137890263848122,1.2871387258669058,0.25,0.09891839999999999,0.08478720000000001,8
