t,Q_total,cs_mean,rebound_mean,profit_total,profit_ratio_demarketers,profit_ratio_conventional,prop_rate,d_mean,r_mean,n_alive
94,1074.376123139441,0.5072487877732721,0.0,170.42118102895353,1.5244071552451506,1.0771176019463764,0.25,0.15469999999999998,0.1768,8
95,1074.371881232109,0.50725310970876,0.0,170.4564023956712,1.5254688068031959,1.077091346315725,0.25,0.15469999999999998,0.1768,8
96,1074.3680094783886,0.507257054512567,0.0,170.48983680790286,1.5264735021224791,1.0770674538946088,0.25,0.15469999999999998,0.1768,8
97,1074.364475572515,0.5072606550982781,0.0,170.5215736154027,1.5274243734735213,1.077045711721905,0.25,0.15469999999999998,0.1768,8
98,1074.361250028876,0.507263941506472,0.0,170.5516978988643,1.5283243763523033,1.0770259260506492,0.25,0.15469999999999998,0.1768,8
99,1074.3583059357552,0.5072669411555584,0.0,170.58029065008475,1.5291762997149787,1.077007920612346,0.25,0.15469999999999998,0.1768,8
100,1074.3556187305905,0.5072696790707095,0.0,170.60742894726206,1.5299827756057927,1.076991535038273,0.25,0.15469999999999998,0.1768,8
101,1074.353165994861,0.5072721780927999,0.0,170.63318612521243,1.5307462882149425,1.0769766234235532,0.25,0.15469999999999998,0.1768,8
102,1074.3509272668907,0.5072744590690992,0.0,170.65763194035299,1.5314691824008406,1.076963053021063,0.25,0.15693999999999997,0.17936000000000002,8
103,1071.376110523025,0.5072935053997275,0.0,172.4440115470068,1.5356262706195345,1.09219421282122,0.25,0.15693999999999997,0.17936000000000002,8
104,1071.3591125274718,0.5073108889455816,0.0,172.47964071767248,1.5368159962191257,1.0921290592249298,0.25,0.15693999999999997,0.17936000000000002,8
105,1071.343598146952,0.5073267549021765,0.0,172.5135823407174,1.5379405250242857,1.0920699403700962,0.25,0.15693999999999997,0.17936000000000002,8
106,1071.329437868055,0.507341235783304,0.0,172.54590714695837,1.5390035196580665,1.092016293318558,0.25,0.15693999999999997,0.17936000000000002,8
107,1071.3165134854416,0.5073544525290141,0.0,172.57668399805817,1.5400084319359553,1.091967608014518,0.25,0.15693999999999997,0.17936000000000002,8
108,1071.3047171143041,0.5073665155167554,0.0,172.60597979332374,1.540958515270373,1.091923422282755,0.25,0.15693999999999997,0.17936000000000002,8
109,1071.2939502890804,0.5073775254841489,0.0,172.63385940104672,1.541856836331539,1.0918833173029947,0.25,0.15693999999999997,0.17936000000000002,8
110,1071.2841231409025,0.5073875743711167,0.0,172.66038561110668,1.5427062860099143,1.0918469135148847,0.25,0.15693999999999997,0.17936000000000002,8
111,1071.2751536468936,0.5073967460884189,0.0,172.68561910592427,1.543509589722669,1.0918138669123072,0.25,0.15693999999999997,0.17936000000000002,8
112,1071.266966945036,0.5074051172190316,0.0,172.70961844718772,1.5442693171040154,1.0917838656898,0.25,0.15693999999999997,0.17936000000000002,8
113,1071.2594947088867,0.5074127576582372,0.0,172.7324400760746,1.5449878911167805,1.0917566272074293,0.25,0.15693999999999997,0.17936000000000002,8
114,1071.2526745768973,0.5074197311977849,0.0,172.75413832495227,1.5456675966203512,1.091731895243644,0.25,0.15693999999999997,0.17936000000000002,8
115,1071.246449631577,0.5074260960590096,0.0,172.77476543878265,1.5463105884278905,1.0917094375086442,0.25,0.15693999999999997,0.17936000000000002,8
116,1071.2407679241564,0.5074319053793707,0.0,172.79437160467074,1.546918898883845,1.0916890433934057,0.25,0.15693999999999997,0.17936000000000002,8
117,1071.235582040749,0.5074372076564843,0.0,172.81300498817362,1.5474944449906651,1.0916705219318494,0.25,0.15693999999999997,0.17936000000000002,8
118,1071.230848706402,0.5074420471533595,0.0,172.83071177516825,1.5480390351121152,1.091653699955861,0.25,0.15693999999999997,0.17936000000000002,8
119,1071.226528423737,0.5074464642682341,0.0,172.84753621822045,1.548554375278667,1.091638420424813,0.25,0.15693999999999997,0.17936000000000002,8
